50 2450
5 10 10528
19 18 21871
25 17 30263
17 36 22805
49 12 21569
35 18 32582
37 15 8995
40 36 9079
28 6 10825
2 23 25653
40 17 7419
32 6 28397
25 5 22242
43 28 9362
49 31 17670
49 16 9068
23 35 28130
41 2 9430
5 37 20162
34 10 31357
45 48 22924
37 23 8939
19 30 25025
16 28 5238
31 42 26550
42 23 26403
28 32 10495
12 29 30736
31 5 15155
26 13 15635
15 22 27466
26 38 10292
1 18 18935
12 28 17211
35 31 31451
43 7 9915
3 26 22607
5 12 24860
46 48 11862
1 10 12505
3 32 23032
25 46 6198
44 48 22656
8 5 28775
31 35 6699
45 16 26101
19 29 4408
34 8 30403
18 27 17501
22 1 4690
22 10 6026
26 15 9743
10 6 27732
31 17 31812
4 48 26499
20 6 28517
27 22 26692
28 23 3145
6 21 30810
14 34 29005
46 6 28265
29 48 17743
42 38 24462
25 11 8360
46 36 27847
29 19 10050
38 46 18094
45 36 2838
3 36 5741
12 24 6798
20 15 12321
33 23 8083
26 16 27426
29 26 4956
42 4 10211
25 13 21301
20 18 23924
24 34 22453
13 43 15353
28 47 13095
9 33 19580
34 3 20884
13 29 12808
7 48 24324
2 10 32738
22 25 30579
26 24 13578
18 31 23297
5 11 24217
50 47 24648
40 18 28074
25 47 10806
44 26 29357
26 6 19943
5 48 1820
45 49 9700
8 36 13785
11 26 11735
16 12 27599
40 42 24194
5 25 27133
22 50 25815
14 43 20455
43 34 27675
9 37 29161
18 32 28610
38 8 13571
37 13 27454
12 30 22204
22 15 13063
31 48 28023
8 44 28680
5 21 27965
8 32 4736
10 7 1790
28 14 9939
6 33 16000
43 43 3781
20 34 7556
1 27 27381
19 22 7343
33 14 18515
25 14 29635
38 19 31050
50 11 4029
30 11 6406
43 16 14250
36 34 21015
46 49 16857
28 8 11184
27 26 6770
16 24 22486
28 1 17926
49 9 777
6 28 1068
24 19 12061
26 42 13520
30 13 2207
5 2 17888
28 30 6557
24 46 4534
37 1 7718
32 10 8854
24 36 28275
19 23 28613
4 37 22774
41 21 23055
38 9 14719
41 1 28416
35 46 29462
44 30 2320
38 5 19705
33 43 20658
6 30 15304
45 15 23983
48 1 1652
4 32 26862
35 44 24731
34 40 14511
26 46 22563
45 4 14457
20 29 10194
31 13 1667
21 46 29148
40 35 23128
32 24 18505
43 3 18220
37 28 30369
9 46 28479
29 37 8328
6 47 6945
37 50 24610
40 5 25045
29 42 20817
2 37 10334
37 11 31
49 42 6099
33 31 177
18 3 16212
47 47 13386
28 12 15210
47 45 28320
25 4 27590
31 39 7404
23 18 877
11 32 19357
32 27 28485
42 22 8909
46 41 15689
6 22 7271
30 27 3448
5 8 23347
5 46 25818
47 2 17186
5 28 7907
23 47 27804
49 28 3048
35 43 31318
10 48 7031
15 7 26725
25 29 18068
46 28 17897
35 27 3997
33 45 31372
9 48 4173
32 37 29414
14 42 7023
2 18 11574
47 31 18200
4 18 790
33 8 2784
49 45 17000
33 46 23968
14 44 29417
17 46 5424
36 12 20015
16 49 27620
15 24 6608
25 41 22600
46 8 2217
42 35 3416
50 14 19041
25 22 11383
20 25 21729
42 27 30573
48 44 13697
33 33 29083
10 40 2874
44 13 24315
5 42 16707
4 9 25551
32 26 29189
5 43 17720
33 47 25575
31 7 22934
34 27 22575
4 3 7812
6 9 12298
22 35 29805
45 8 24593
5 33 7000
17 48 30343
9 3 27854
23 48 7187
10 45 17383
4 33 17981
12 15 10733
50 12 23628
2 30 5945
33 28 29826
48 18 31961
22 30 13372
2 46 25353
19 10 17301
32 34 8422
2 7 24462
17 37 1896
19 6 18215
21 19 21451
15 37 2387
41 9 15566
1 15 10272
43 14 16390
28 16 3643
41 32 28625
46 34 21000
46 40 11402
32 42 29206
47 35 6155
14 48 16592
13 13 27945
12 6 5821
11 37 26094
21 41 4909
9 22 14034
12 8 32669
43 29 22857
38 27 5839
35 34 29466
33 24 17640
37 3 2361
24 31 19292
10 23 1226
20 1 3734
26 49 7511
27 2 1006
4 40 5457
11 36 23820
27 46 11107
7 4 10660
4 22 4544
31 11 1619
3 43 24456
46 32 7795
9 49 17758
15 30 6247
43 6 14968
49 13 30998
6 37 10260
19 8 17757
8 14 32503
41 31 4407
19 37 18579
27 29 8274
39 44 32268
48 8 20612
2 43 25669
40 15 4589
34 14 26250
38 30 27022
9 38 2781
12 39 17222
20 31 13234
48 37 31398
1 23 26605
40 31 17060
27 7 24716
43 2 7741
15 32 11831
22 5 11578
34 31 7159
22 44 27150
16 35 31250
34 32 17726
49 39 764
36 19 22756
36 47 8983
9 2 7892
46 17 31289
5 40 1419
4 47 16976
11 21 18474
34 24 10143
10 34 5257
3 16 11741
7 47 23875
11 13 19085
34 44 15575
26 19 3793
6 45 5350
38 36 27955
25 40 21928
15 36 31661
27 34 6980
13 20 3537
37 32 3675
14 31 24751
20 16 18624
31 24 23597
8 15 14013
7 13 6163
2 9 17943
33 15 31783
8 24 29216
20 26 21537
11 11 9262
11 43 6954
4 26 28761
33 2 4799
14 50 25819
10 10 18082
27 39 1270
16 9 6313
43 45 18849
50 15 24273
34 25 20852
38 40 4432
16 45 23807
4 29 22748
24 24 28847
9 40 24683
13 22 1662
35 20 17028
24 21 24309
24 22 28291
38 50 10992
13 10 9798
37 7 252
37 49 22752
20 12 296
29 20 5780
11 10 11249
49 47 14957
42 28 5746
39 11 16030
36 35 19063
46 33 17050
39 35 11799
21 31 1378
40 46 21044
43 37 10864
20 11 18305
33 21 32139
42 9 6827
39 3 8584
15 31 11933
11 29 7556
42 32 24737
16 21 4027
23 41 13804
8 25 15769
28 21 32709
10 5 16966
13 40 407
1 21 26426
34 26 30918
29 9 28782
9 18 12138
37 33 7278
30 30 9356
24 18 28045
9 21 5178
30 5 19272
6 18 4849
14 46 19211
29 21 30766
42 45 19964
3 41 27387
39 6 26066
48 34 26240
50 9 15641
21 43 24254
49 23 721
8 11 5811
33 11 11174
17 33 28607
23 25 13610
15 44 358
38 26 23406
50 30 16775
37 42 26090
39 41 5485
13 50 4962
3 39 5475
38 38 3396
48 5 20713
2 49 13808
15 35 1952
37 10 19758
47 27 19726
26 2 24696
14 20 5614
19 47 21054
