100 5000
56 94 10631
65 41 21114
90 11 20489
64 21 8189
55 23 25317
55 87 26426
25 19 27303
21 60 489
83 42 2575
1 67 26223
55 53 851
17 27 23487
3 38 28902
2 50 15968
3 66 21882
44 11 14509
90 59 10185
22 7 6587
88 72 32491
73 19 2074
97 14 9452
16 5 19786
34 65 10505
38 54 13785
34 73 26922
45 71 13258
1 49 13614
54 12 9694
100 17 23213
13 42 23210
51 81 17570
36 63 23366
12 18 11012
64 22 32607
46 44 9851
45 34 30737
3 26 27560
54 8 9007
71 96 21229
42 60 3221
16 45 22179
36 31 19783
16 81 2022
26 53 9205
47 13 13005
46 26 1245
50 95 8530
33 10 22317
84 74 30440
81 36 24988
71 90 7630
90 64 30445
22 6 2816
14 35 17000
38 16 14165
59 12 8384
32 56 12252
96 21 24062
61 68 15274
35 34 25192
80 1 6616
10 73 25062
65 38 22051
19 99 15184
73 69 8704
65 46 1850
51 47 31143
69 86 30302
69 48 32607
88 36 10310
65 34 19352
41 26 31725
47 1 20839
32 22 3218
25 85 14816
45 53 12020
71 68 8920
46 17 28045
100 63 21686
42 5 25574
34 53 7812
84 66 3846
51 27 8592
98 14 22372
87 63 15191
85 7 5419
23 20 29667
19 92 30960
67 4 23280
99 68 21346
34 36 10288
94 28 3349
25 93 11919
1 45 6432
87 96 11509
22 20 8908
92 53 5252
24 66 24957
81 62 28466
24 1 25829
36 54 24613
83 77 6158
90 93 15200
77 62 20843
32 61 8701
39 81 24621
46 30 30169
42 63 20835
1 61 1365
42 100 6337
26 7 11411
64 49 4691
70 45 28600
44 56 12465
38 59 17207
12 15 19948
94 30 26588
81 86 8765
35 77 14016
19 85 24848
49 48 5556
33 82 30838
28 97 5860
25 100 15654
2 42 4405
30 16 30566
51 33 3084
20 97 24440
4 7 22621
71 50 19206
99 74 22639
86 64 22212
67 28 9584
31 66 12083
83 32 28236
91 13 3257
27 98 27065
16 94 31908
38 19 16339
25 71 11184
84 22 12538
61 50 10924
84 6 15848
14 87 26985
10 35 12501
71 40 21158
69 57 4486
93 23 4734
74 7 6886
46 10 25837
82 40 9700
2 8 30196
53 1 604
89 99 6876
70 5 16991
44 58 7858
91 47 10799
68 47 20510
8 20 32139
26 100 20771
15 11 12356
21 38 28265
51 42 4302
45 28 26142
84 99 10641
32 71 23755
36 4 19446
10 15 26033
18 31 25319
33 14 24091
62 33 6636
19 6 4334
22 47 4971
89 95 31009
28 36 20578
76 6 20051
43 55 30319
91 25 980
66 55 3172
23 45 17268
53 75 16978
98 71 9942
68 42 618
69 66 27322
56 28 26915
84 38 6933
50 63 12883
31 35 17521
29 89 19725
26 23 12783
61 66 31931
87 9 14639
32 66 6427
20 52 8742
16 77 21169
22 99 19588
32 40 8340
53 31 20475
82 43 9119
1 1 24235
24 100 8169
86 35 25456
45 45 30709
1 20 30519
50 48 7581
100 49 685
20 33 23341
89 71 19298
46 41 20728
6 52 21083
40 68 24371
74 17 11958
44 73 19815
99 72 8938
62 10 20921
87 28 28442
54 24 32529
92 98 7100
72 79 23994
91 54 21235
67 48 32114
89 23 23378
20 84 15967
6 95 7647
99 98 12067
61 92 30574
39 97 27519
63 45 21727
70 25 4219
70 73 1671
62 16 27826
30 95 24038
96 31 16550
62 4 14993
60 49 19207
14 70 15640
56 62 2652
40 23 27503
25 97 6850
24 13 17724
15 72 16809
21 82 13157
99 50 32146
98 67 27444
49 93 13532
5 96 27295
82 99 21846
76 46 31585
34 1 14400
68 98 26010
42 32 26100
99 75 24388
60 63 16146
30 60 9325
68 67 3969
28 95 10850
97 43 17924
97 18 15412
69 49 15782
34 75 24689
85 69 10469
26 5 31845
22 61 31912
23 52 26701
43 31 3426
31 52 17721
99 28 31481
6 83 12426
15 13 6205
93 10 14939
6 67 16667
36 34 23252
25 77 15293
28 8 4288
28 21 10806
28 38 29711
84 4 15138
84 42 5636
22 78 22279
81 35 4712
30 54 21931
9 31 7449
33 42 2671
17 64 1819
16 85 26510
75 42 21886
9 61 19749
86 79 30102
97 73 21110
26 85 15803
28 47 19689
53 98 20990
96 99 4952
20 74 6916
69 84 25611
60 19 23062
68 4 28167
39 27 7194
39 58 3781
55 79 18062
69 22 25674
99 58 31259
20 46 17902
90 17 25957
40 26 8126
17 63 10288
9 39 25531
70 8 13254
14 57 25786
84 49 18594
67 36 6220
9 48 24015
23 28 22493
21 100 19899
53 18 32525
89 94 15090
89 15 12297
69 47 25359
38 46 11569
98 26 29648
22 38 20644
8 71 4550
47 40 32253
13 21 11432
77 92 30526
46 100 4417
75 57 18678
73 37 1009
97 10 15133
59 89 30745
5 31 16728
75 2 8362
19 29 23290
97 32 12841
32 36 15633
74 95 10420
27 84 6534
83 13 17437
25 46 13297
3 74 29759
6 78 21359
12 82 11651
71 81 4254
28 60 13717
78 82 16066
53 14 4372
77 87 26875
43 42 30510
98 63 31249
43 49 32593
37 21 4618
39 7 25562
51 48 4459
40 6 29982
69 15 15602
17 95 1968
64 1 9775
45 100 17526
81 18 26825
58 86 31216
59 76 5231
83 12 15038
59 72 24192
49 23 12699
51 59 5729
46 43 7439
61 74 24478
14 33 5526
49 69 28085
21 92 14839
35 32 3638
95 3 17012
15 43 2270
35 48 9731
4 42 607
12 98 14738
3 16 13064
18 18 12000
52 44 7539
83 55 1888
13 13 8923
38 75 7092
9 19 1852
12 31 16590
88 64 27328
89 78 16715
47 76 15083
70 48 19363
7 61 28753
6 62 22721
81 42 6551
52 6 4941
90 26 1483
5 54 23381
31 12 12607
59 88 32052
28 31 17623
48 8 24297
15 6 24950
7 11 12516
36 89 7786
35 14 29024
77 64 14178
27 23 11708
26 1 3249
76 31 7758
14 97 17017
8 31 27704
48 53 22256
85 36 595
47 91 18037
48 6 10608
79 59 16282
47 100 14423
53 42 23792
77 25 10658
9 47 29959
33 64 1628
32 42 32680
38 1 26638
10 51 4655
41 98 8828
80 47 2140
93 22 18698
94 14 6207
89 76 13972
22 81 1684
67 100 4757
10 67 23669
60 96 27185
29 95 24333
67 59 15267
87 61 23167
7 47 2475
79 28 23039
79 31 30922
45 10 9508
48 51 15226
63 83 22970
6 27 6288
64 80 22967
79 46 24210
87 7 14721
44 7 4443
62 84 18939
18 96 3710
100 98 3796
43 53 21368
41 4 10856
56 53 16857
46 63 2998
6 28 4448
28 4 1277
66 76 5247
82 78 32534
45 77 18375
9 36 4403
36 42 31787
94 21 21415
45 58 12913
7 27 26217
84 34 4512
7 99 32419
20 92 15025
68 51 29935
96 76 29076
95 88 5466
63 40 17509
61 83 30587
49 60 5120
39 67 11374
51 61 9342
19 69 213
66 20 10128
72 15 18043
62 78 28737
84 54 1406
46 28 15781
48 24 29082
64 45 12250
27 41 1663
92 30 29699
99 79 13728
26 61 26270
81 24 17348
24 56 28188
8 10 21331
92 12 7545
45 76 17690
6 57 24725
18 57 32049
61 81 21651
89 67 21068
79 74 3844
49 33 1577
64 99 24336
17 58 10981
67 62 25492
34 30 24086
89 89 787
58 60 28828
11 27 21291
75 93 30149
13 93 217
59 28 11160
43 40 10164
49 97 16251
97 97 29679
9 87 13438
4 24 18002
95 1 8994
55 95 29205
82 44 21828
39 62 23835
78 93 22911
91 9 2776
90 70 31392
40 74 21070
74 45 1828
96 37 30396
23 65 9949
91 58 5048
32 87 31697
7 68 21815
12 84 24654
40 27 31943
30 41 3528
41 87 18444
48 54 18471
11 6 4710
72 72 7243
33 43 32421
26 82 31719
89 52 17253
51 89 26748
73 91 31220
18 94 23761
57 93 7694
100 33 18850
74 44 7934
45 57 14487
33 23 9146
48 9 9320
35 37 3124
45 83 12491
49 66 18963
69 20 15470
83 14 3288
41 67 7634
91 22 637
78 96 30907
57 34 29567
56 58 25422
62 2 26661
79 98 17335
89 100 471
100 16 367
66 33 19875
79 38 16801
58 72 19059
83 18 31066
7 21 5313
5 3 29198
37 44 29117
79 7 32625
16 74 26161
79 37 24720
9 89 7783
22 17 10224
13 87 27171
67 43 269
59 77 4663
47 82 11754
23 96 8912
16 88 31222
41 65 20567
95 32 9366
57 85 2066
7 66 12001
85 90 25403
8 28 13687
44 36 3113
32 78 17050
7 2 21436
12 9 91
65 98 19726
8 84 26416
78 95 25381
56 69 26935
84 12 30317
42 61 1274
24 90 22033
91 64 22178
18 91 24869
7 85 8849
27 68 8236
6 31 18921
46 59 20760
99 43 22809
78 67 27634
6 79 27291
12 41 20018
49 27 16761
58 64 25647
87 11 21650
40 14 25163
59 21 30438
16 76 6373
56 11 19078
77 41 16049
68 38 27324
46 4 27995
2 56 15305
79 92 28434
61 26 22827
26 91 4190
8 36 25848
29 14 12049
66 88 14474
77 51 8654
54 30 4510
44 1 18772
12 79 6764
89 69 15003
61 69 7374
67 61 419
86 2 13486
20 47 26614
97 90 6895
5 20 6220
28 89 18462
91 48 7966
54 93 12111
98 98 20806
2 72 6439
73 3 13653
38 68 28729
13 32 11685
94 59 5141
60 60 10531
31 77 26141
77 61 2095
29 38 5054
86 40 26928
69 97 12976
14 84 10392
49 47 20334
60 28 11774
53 72 18596
21 74 16089
68 76 21164
31 29 25396
46 1 21986
91 73 4639
72 94 11697
28 98 3873
79 90 3773
79 67 29611
43 96 13568
93 3 32227
95 46 21375
49 84 30445
82 76 4671
48 19 18099
68 95 3573
68 39 30992
90 69 14461
13 1 16813
91 41 26706
83 76 30371
24 99 31052
65 78 23024
61 65 15118
68 71 12920
66 1 21889
70 14 14399
57 6 25811
83 33 23267
88 32 31465
2 81 30586
95 28 389
55 3 1867
38 34 24313
63 21 27102
56 86 28087
18 42 19764
54 47 214
95 8 12076
9 3 12495
56 45 22445
32 41 8304
90 71 23850
13 89 21564
1 42 19515
6 45 22712
76 85 8107
59 98 14395
60 24 12416
97 23 10259
74 77 30397
7 6 8796
88 44 27142
40 89 2840
78 73 30753
97 83 772
86 30 5585
48 69 3940
43 13 24708
32 49 17455
69 65 29556
6 90 19208
56 97 29324
42 50 30635
12 23 870
63 9 25923
13 48 26920
92 49 11161
6 26 10091
31 82 31889
96 39 29412
72 3 25101
62 18 13966
16 10 10054
3 32 11586
90 8 15945
36 65 10813
28 85 22756
96 86 10450
39 56 2416
42 57 4610
20 28 6863
32 52 28252
2 14 17782
52 70 8287
78 43 14542
56 36 26659
74 72 15032
47 65 7304
82 53 25810
34 23 1483
90 43 21705
70 41 21137
73 27 29956
89 47 14869
15 14 28797
27 66 22086
82 30 5257
89 17 839
99 16 17500
23 34 31469
30 44 16917
48 20 21082
92 69 26546
71 39 27987
26 3 27183
96 29 16256
97 21 32342
14 47 14279
87 87 13366
98 69 17617
73 44 8808
18 27 14018
81 58 19870
37 59 3701
29 15 27959
22 41 17090
47 22 15829
95 19 10803
44 97 29028
18 86 5404
73 77 22686
12 67 7255
55 43 32644
1 51 15867
1 83 1917
25 22 25249
12 76 22044
13 18 19085
5 85 11382
61 88 2716
43 66 12250
59 49 29767
71 97 6694
16 15 9925
62 26 26201
68 73 5250
87 76 32725
47 88 13518
83 72 20341
2 36 12626
74 48 16007
39 85 24958
32 54 30666
38 91 7972
85 92 16100
92 41 8891
7 14 8499
24 91 23563
26 22 27996
47 79 1755
79 13 8919
83 85 20715
57 20 31459
27 93 29767
25 45 10756
3 20 20289
85 22 21757
36 69 2200
36 16 21563
16 11 10264
25 2 27782
3 94 25897
80 79 22015
8 74 5700
67 69 18986
30 19 30112
3 23 12043
89 73 30839
14 34 5349
32 51 7597
18 25 23907
39 10 2470
30 14 155
86 51 26394
9 35 18728
73 8 21497
43 73 22651
9 20 5622
84 28 13574
76 45 2492
35 53 18984
25 87 20464
32 2 30754
56 27 21597
11 81 17154
28 92 7492
53 10 5727
70 35 864
31 22 31668
12 26 24909
63 51 3525
16 100 17671
56 12 6222
81 38 18570
93 83 24050
7 95 23325
98 30 26975
80 73 15870
9 18 19664
23 19 21184
78 21 16679
55 65 6848
4 25 1627
64 92 8293
93 55 1031
50 76 1426
72 38 17141
89 55 5364
20 14 1107
41 73 20354
66 46 5307
47 81 18797
85 94 17195
6 60 6839
57 80 18297
43 41 25537
80 95 12544
7 33 2380
91 36 22882
18 79 30204
76 33 5141
98 54 12810
36 22 32538
44 34 28307
5 8 3953
27 32 4570
9 32 31732
8 47 16679
43 46 17331
62 48 24771
27 88 14615
3 58 32121
17 39 25132
89 45 10440
36 2 3989
29 10 4364
1 6 19531
32 11 22706
19 4 27712
61 36 9691
21 47 8861
46 91 146
11 69 6907
8 57 7702
27 14 20647
44 15 12516
70 34 24149
31 5 12863
37 61 17231
12 10 4569
31 39 24933
7 5 8580
74 11 28966
38 20 9819
50 13 28647
66 4 28771
70 40 29969
38 25 7457
59 87 9421
33 26 29277
10 92 23843
22 88 19110
90 84 15722
88 78 23925
39 15 1663
56 78 3707
13 22 15693
8 19 5145
49 16 27880
88 76 8880
59 84 19947
88 8 8289
26 96 22861
57 55 673
47 57 20880
1 94 23204
10 9 21586
90 72 30581
28 51 6942
58 22 23157
89 13 24765
36 73 12834
21 3 19203
62 11 17785
93 13 14939
90 2 18770
10 89 19775
75 68 2839
57 99 31229
21 10 30126
6 8 8419
1 29 21879
81 94 6258
93 27 4238
60 40 22982
53 84 30443
81 66 4784
95 64 17014
26 62 16398
6 25 16057
21 32 31517
48 18 948
35 24 32173
49 24 22292
42 62 29444
46 97 14230
74 1 3651
4 29 14732
11 89 6014
89 80 8074
15 32 16001
98 12 17009
18 3 26129
46 40 6630
100 34 18597
85 77 24730
14 4 29592
4 65 31696
46 65 28223
16 61 21990
92 25 3253
36 17 5490
81 8 4437
67 64 29056
99 73 19332
62 1 18494
38 83 7620
68 64 28817
11 43 12620
14 81 8109
7 48 4807
53 97 29572
1 78 10457
36 12 1588
3 85 14424
84 14 25933
80 83 16001
17 59 17844
66 31 10073
18 59 13282
73 58 22758
41 8 29312
58 94 10972
3 89 24299
83 53 7978
92 72 5108
93 78 4228
6 92 19692
84 82 20271
33 5 17319
50 53 2828
16 38 12789
47 21 15407
63 46 29746
14 39 2399
6 40 31252
98 42 7926
57 44 30993
91 75 3459
68 31 3827
35 21 23894
24 41 19960
66 27 15671
13 81 12527
1 75 5784
82 7 4988
15 42 1706
95 31 17231
15 99 17140
31 25 8693
15 88 25961
15 46 18465
44 20 19327
71 56 23361
9 99 23064
85 26 559
15 31 9480
4 100 28786
1 52 17555
81 89 31909
53 61 27830
44 83 17066
82 75 19381
42 45 5776
73 34 21695
27 46 29205
78 90 2251
79 61 31572
61 5 1717
98 89 7717
95 15 2279
69 34 20221
33 4 11963
83 97 28760
85 16 8753
75 70 29900
81 92 26862
100 71 20412
34 27 9453
37 37 17746
26 24 7977
43 100 8725
30 52 30629
68 99 7358
42 51 26453
50 1 1492
29 65 22216
14 50 24525
41 13 32185
50 29 20464
64 98 2288
1 87 7444
39 19 10121
13 98 9606
47 90 5571
38 36 30991
53 20 13298
55 29 10275
84 62 18914
57 25 14902
86 1 19630
82 56 13675
44 9 19975
70 53 17017
65 60 22687
52 88 10873
46 64 23377
33 89 9013
40 91 13658
60 73 13646
50 72 13169
41 32 20779
80 74 7660
22 3 31621
17 48 31623
100 35 24805
39 75 5157
18 1 32580
33 49 13048
57 71 14242
40 94 7197
14 32 11122
73 97 18329
100 56 6185
76 90 10372
95 86 945
21 76 10162
25 72 14467
36 60 17541
98 40 1710
98 92 29403
90 88 30998
21 68 25950
27 24 21592
49 36 17692
45 59 5513
72 10 19754
49 46 25305
13 17 13856
99 63 20158
97 19 9165
5 19 18546
14 96 11155
1 30 7562
33 59 7547
61 44 3724
31 91 12338
17 82 3258
66 44 20960
51 22 18979
57 35 17275
48 96 14401
62 64 17256
15 51 18969
100 18 16110
53 91 20639
45 67 7771
4 56 438
23 88 10478
10 64 30274
32 73 32587
92 59 17393
64 63 15184
16 49 12536
85 45 23023
5 60 18930
94 48 6362
63 93 26059
99 32 7180
89 74 13947
90 81 18482
9 42 19468
26 51 22705
86 86 16922
29 36 32216
5 45 5051
56 20 19882
20 49 12657
74 90 4498
51 37 28990
99 84 30750
22 40 30438
35 85 10216
23 26 16180
5 94 101
63 84 26891
90 18 16392
19 21 16304
76 68 25393
33 9 8642
94 2 9688
17 19 7719
69 37 9748
24 98 13074
53 16 21257
29 16 2620
44 49 18711
45 11 12105
41 38 22013
69 36 1105
33 17 17692
24 79 23234
63 91 21429
36 97 2663
38 56 26576
55 71 13664
61 64 14317
95 48 16519
16 63 10581
51 45 8019
17 62 19423
40 11 27215
52 33 7986
85 2 24536
3 64 9565
13 41 11712
38 79 14782
35 52 32041
11 39 7508
50 52 11351
7 96 29172
26 8 25629
66 87 8374
90 86 16982
56 88 13395
7 17 20092
96 22 17302
88 28 27326
41 92 5831
58 52 305
79 99 887
23 79 30960
54 60 26369
42 18 16461
54 51 12587
8 27 2750
74 65 2826
47 47 1532
71 11 7269
9 60 24071
55 4 9002
45 29 29994
18 66 27373
32 7 21589
56 46 32655
24 19 11688
97 8 11952
23 5 12191
82 11 5799
18 45 3013
94 60 17658
87 80 6116
85 59 7505
49 59 28084
53 99 31508
54 75 7523
86 85 11542
56 40 6254
77 4 18804
35 83 2332
47 71 1256
65 11 24681
61 79 16228
31 43 4704
54 18 28313
30 7 26202
68 11 24638
70 85 31283
27 59 5312
5 46 24453
82 34 2351
39 73 26838
60 62 5757
5 50 17571
43 99 5252
35 63 23035
43 8 13590
98 37 5190
45 52 22265
74 80 2856
97 7 4762
36 72 6964
67 6 18066
4 33 27585
35 97 17868
21 89 12413
3 36 7879
98 74 10079
75 11 30820
87 92 30505
30 99 12249
46 96 21274
76 23 19895
83 34 2661
51 86 17645
84 7 23912
8 7 30083
93 9 31895
82 60 20754
81 19 5714
72 95 2044
65 80 14295
99 95 16745
12 24 2035
40 5 17976
82 70 8469
83 20 30080
68 82 16740
92 15 17683
100 94 20228
12 17 11763
43 92 31584
92 46 4029
87 54 4743
87 65 31934
61 75 32352
48 74 14960
63 19 5155
53 44 10605
36 96 6476
66 89 18305
5 41 14078
52 4 30638
13 86 19686
9 59 25916
75 7 23407
62 88 19272
89 32 1411
73 15 30300
31 95 15617
28 82 29921
39 84 25911
28 27 13825
41 33 2516
8 46 24026
68 12 17741
98 46 21771
27 69 7918
1 23 17853
6 51 2229
41 25 21467
63 50 8108
9 95 31019
48 47 32736
69 14 17971
90 50 18782
12 56 12219
7 35 21418
82 23 4093
15 74 28125
49 87 23415
95 30 11742
49 54 15769
80 2 10128
28 12 30353
79 14 26145
60 17 7803
14 7 17099
74 28 19906
25 52 873
53 90 27867
19 80 18444
53 82 14956
47 37 3996
27 47 26299
79 81 17029
28 17 25720
7 91 28158
86 60 18764
13 52 22372
53 45 15745
46 72 11063
46 31 29481
94 99 31431
70 60 6774
21 86 11576
79 20 8697
29 90 2778
57 84 8728
57 68 5980
46 49 21566
33 86 5988
94 89 17182
2 92 6368
30 72 25808
65 67 19791
40 19 3866
22 70 22890
30 5 29691
9 77 28798
64 91 10002
30 30 9948
7 51 22596
71 70 4323
40 96 17565
75 41 10161
6 15 1940
89 66 30279
99 19 14507
89 5 22337
25 34 3660
57 33 18000
75 34 20998
93 57 7186
52 31 16725
55 80 29473
19 95 25848
24 37 7073
82 69 4280
25 66 19428
38 31 14992
28 58 24108
37 49 26762
9 63 2849
14 19 22250
8 53 24613
20 20 28099
67 51 27919
15 57 25216
45 64 17252
87 42 15023
3 91 12957
60 78 21482
95 58 24273
72 18 24495
5 98 18047
64 37 21271
37 27 30553
76 4 13289
50 56 29944
86 62 14829
36 57 24905
48 4 19500
94 76 2763
35 87 2415
1 95 8826
3 9 30535
34 54 28943
9 81 881
83 58 10331
99 26 10738
92 66 28444
38 98 11929
58 61 17617
35 7 17793
51 68 7626
21 78 6991
75 98 20104
62 62 12878
11 85 22581
51 25 12781
31 8 31620
85 3 13676
7 73 6336
53 55 11912
62 85 24801
26 63 8183
73 48 6369
63 16 19806
5 17 10323
23 3 6832
32 4 4916
60 82 19882
33 25 19496
73 83 31557
63 8 12005
9 64 27047
55 6 28185
60 81 9235
88 88 7156
84 45 23566
1 54 28675
19 62 8369
32 64 27709
8 68 32294
14 2 15723
43 10 10985
33 84 29958
64 18 26527
44 95 23046
8 63 15627
76 82 9539
70 93 14189
11 65 19033
43 74 302
50 30 25060
89 50 5766
28 75 2635
14 6 17775
99 48 29746
100 87 7786
24 81 20617
32 89 10809
60 39 16574
63 65 17868
93 37 752
57 70 18656
17 4 1013
75 33 1327
23 54 21651
1 9 4225
4 9 32078
28 77 2022
92 92 10366
50 37 28008
50 28 32523
45 6 30221
10 41 9700
64 12 21426
99 41 21087
84 26 20000
28 74 22305
77 45 23616
95 97 32714
53 35 1255
33 2 30732
30 68 3280
5 81 13405
63 5 22656
36 81 27583
65 57 27872
12 2 32526
98 1 30452
11 29 24436
82 61 24001
31 16 17711
62 79 27248
43 26 3021
12 44 4808
36 21 12538
79 26 19497
90 98 23771
42 80 11102
1 24 10006
62 87 31370
94 25 31561
77 3 14678
77 43 30951
99 29 25669
50 57 4974
94 45 2586
9 86 23843
18 20 15683
72 31 17078
73 50 29073
47 36 13530
65 51 2100
79 50 3524
19 53 21536
66 12 11474
92 80 17149
73 81 23844
36 26 12750
59 18 27336
9 70 30915
83 26 12870
3 92 25210
6 98 10116
84 61 32494
60 38 27373
56 42 11654
6 93 6608
24 78 23504
98 72 4170
58 75 5913
1 98 17853
86 18 17323
99 27 10288
55 12 22571
88 46 21195
92 95 11559
51 70 26718
24 3 18035
69 43 21796
55 17 21700
25 36 30499
57 14 23209
15 86 4932
12 51 27960
65 69 27613
88 47 2075
21 96 17315
21 75 29252
18 63 14993
58 28 18597
45 75 11739
99 7 28731
85 81 1173
45 9 19733
80 93 21560
22 53 23804
22 26 20429
42 78 20726
62 97 24256
55 28 26807
66 84 29353
84 47 17775
48 61 28369
71 94 11364
81 90 6510
11 35 17367
63 59 23723
79 52 22860
11 98 22107
48 30 24764
84 5 26900
7 28 6917
95 10 14879
67 22 13556
2 40 5966
20 22 525
79 30 20134
55 94 18688
31 41 8840
35 68 24830
80 76 20024
78 89 10378
89 36 16117
86 73 23201
79 18 6581
97 12 27874
71 17 9563
98 94 13343
13 50 2076
18 24 30858
73 75 27359
17 24 9189
78 88 19737
88 31 27455
36 35 8379
87 19 10182
13 51 1857
40 67 24554
6 86 9868
16 99 31285
8 52 32211
39 96 14952
21 85 31066
48 79 9540
60 68 28541
26 79 9429
8 4 26755
68 96 17259
58 58 3070
4 48 10715
14 1 2945
48 100 28943
57 10 25914
53 94 21176
57 73 5827
48 87 17284
54 32 20000
97 54 4471
23 76 4256
43 17 8120
67 37 21655
86 5 30048
20 11 2830
83 95 27349
100 65 304
91 20 19880
52 14 24769
13 9 32647
48 1 22895
97 44 765
36 48 840
21 12 15645
47 95 8299
26 90 23956
56 87 12789
11 75 8703
59 43 10189
33 47 22398
16 35 15755
12 38 28079
69 38 11578
24 8 21849
91 8 7130
88 96 7488
85 28 12745
18 68 24656
74 52 28944
70 61 21626
35 95 2747
24 7 4699
14 3 28452
76 55 1668
90 66 30962
99 49 1905
87 95 23289
94 91 28190
93 16 24166
82 82 13590
37 3 13928
88 87 5219
93 8 6654
100 5 15675
31 100 4710
63 72 21150
15 62 16050
96 1 21005
13 43 27225
55 66 32697
14 30 31114
98 79 21202
5 9 20574
75 52 13753
11 15 24556
6 76 1275
84 78 8855
15 59 25337
61 7 18173
61 25 13921
87 13 7735
6 71 12505
79 45 12226
33 3 22328
92 14 14138
64 100 29443
27 55 18080
97 41 23907
100 37 20165
30 18 10782
11 20 23600
31 19 7718
3 78 7435
82 79 14483
8 98 23991
77 34 16722
42 35 8209
27 40 7377
88 38 21758
71 21 12752
81 33 11062
87 18 5102
47 69 14377
14 45 28774
86 99 24669
34 37 25213
36 46 5596
97 2 8904
17 54 11094
36 50 21021
66 15 8718
59 99 4474
96 10 1387
72 24 31170
65 56 20435
96 54 31375
52 25 9977
40 72 29615
86 52 7572
88 23 19456
58 74 565
62 55 31903
15 76 31201
8 90 7463
80 7 20826
94 55 23466
30 61 5502
39 47 32378
59 82 4950
38 8 12104
23 60 1916
60 56 21290
5 53 10884
72 5 20421
65 35 31887
79 8 20932
90 96 30404
10 7 9793
49 1 22954
85 47 2764
41 76 31123
70 57 28137
98 78 764
32 59 11184
100 25 29755
9 1 2187
68 79 16151
39 42 26696
20 56 23083
40 43 31643
81 52 1303
60 21 16852
35 29 8340
56 31 16040
77 20 19536
59 4 17111
64 20 31668
36 78 12529
37 1 2405
8 14 27853
38 27 28074
76 35 12405
4 22 3086
45 12 21023
22 84 21398
15 36 17690
65 97 28154
41 78 17572
81 22 31206
43 69 7753
43 83 26914
15 68 21395
93 45 2981
57 13 27942
77 82 14482
50 94 5646
54 87 3323
88 35 704
39 30 26611
6 43 26216
82 2 7672
95 82 17339
54 31 21936
26 76 5206
54 50 8090
74 5 23127
89 34 3604
57 60 26488
65 28 15908
84 27 24276
70 29 22119
26 57 7937
39 29 31919
47 53 28710
40 49 21709
25 15 31892
58 35 19203
52 19 6461
68 24 7919
25 39 8517
87 97 14474
32 76 6742
48 39 13965
17 40 16591
79 83 15857
96 20 13883
17 88 15022
79 17 30609
46 8 8202
41 97 11803
93 56 16032
100 66 18900
37 16 11873
15 89 21205
39 74 10535
93 15 12526
64 59 12351
30 29 19982
54 85 21505
60 14 517
56 55 11252
58 37 27341
27 73 10001
5 27 15226
54 65 8199
20 43 5125
57 23 28831
34 81 17219
14 71 28837
74 37 21451
18 26 11413
77 9 29728
53 96 21004
25 74 12386
75 28 2349
30 27 31597
40 78 23183
16 8 32296
69 19 22523
91 88 27734
94 63 18109
57 61 11898
18 36 1790
2 30 28683
68 81 19726
18 54 6227
45 88 3609
19 31 24704
50 64 30487
16 62 1952
56 4 7169
20 63 1054
29 46 10057
85 42 19833
17 60 21868
75 38 10805
5 92 22870
25 83 25443
23 6 1730
4 44 21852
59 75 5170
95 67 13522
91 89 22342
20 48 22001
70 11 5848
15 78 2264
62 66 11304
2 46 30161
85 12 14284
72 53 19365
53 17 29461
86 49 16355
96 35 11753
46 88 1563
25 20 16643
91 85 12944
31 34 6590
11 38 32013
63 96 32481
25 21 18887
54 68 15333
34 95 12704
61 70 19329
94 64 7336
23 92 28314
74 24 908
67 81 2663
20 10 277
29 59 23326
43 45 3869
53 88 28115
62 93 30216
42 21 23346
94 57 29625
78 29 13547
47 74 7682
34 100 32182
69 71 14538
54 53 3670
97 37 18040
79 11 1709
17 87 29278
69 87 1913
87 46 15871
14 49 12680
87 2 27684
15 66 16524
18 65 30703
86 59 26646
79 85 12836
90 92 32637
3 75 18887
79 9 21857
32 29 7337
28 96 31114
57 90 18036
91 79 6969
20 1 25866
44 70 4883
81 7 31877
87 85 18324
29 28 15936
21 7 14337
67 11 24423
60 27 7245
98 6 30947
98 32 18279
2 86 1552
84 79 11619
26 43 18350
8 91 15265
30 79 11192
17 89 24936
31 92 9668
31 2 30687
34 74 26247
16 82 8790
7 86 27854
74 56 19567
97 88 32281
56 44 17600
44 16 32280
20 82 19919
58 77 12044
30 37 17011
31 59 30114
8 80 32097
15 94 28212
79 64 14728
96 88 26664
63 94 26554
40 24 30194
69 78 584
91 21 8149
55 100 7810
4 55 2016
40 8 23531
99 66 10781
38 33 1081
66 85 15074
60 31 20735
37 95 12311
90 35 11486
55 68 4953
12 69 12003
99 81 6317
72 8 31498
36 28 28445
30 47 27047
18 15 13018
91 5 12430
95 78 17262
10 97 26045
5 75 17604
90 90 21645
93 18 4155
54 48 20122
40 40 9320
30 4 30850
89 85 16432
44 61 5755
42 91 23713
14 27 4837
6 11 24880
33 63 21437
97 20 8477
72 96 8939
77 35 24857
66 16 1623
57 50 7126
67 94 12345
21 18 6094
49 85 16317
32 37 21447
85 32 7077
85 9 14350
33 83 19939
68 30 7729
19 57 29111
48 34 23780
48 14 32710
31 58 5202
27 82 20270
